name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
M249 | Magma,Winter Offensive Weapon Case,Mil-Spec,10.37,FN,BUFF,,False,Restricted,10.0,80.83999999999999,崭新,6.871399999999999,10.37,-3.4986000000000006,-0.33737704918032796
MP5-SD | Necro Jr.,Dreams & Nightmares Case,Mil-Spec,4.87,FN,C5,,False,Restricted,10.0,15.565999999999999,崭新,1.32311,4.87,-3.5468900000000003,-0.7283141683778235
Negev | Desert-Strike,Operation Breakout Weapon Case,Mil-Spec,5.5,FN,BUFF,,False,Restricted,10.0,22.926666666666666,崭新,1.9487666666666665,5.5,-3.5512333333333332,-0.6456787878787879
SG 553 | Dragon Tech,Recoil Case,Restricted,12.39,FN,YOUPIN,,False,Classified,10.0,101.35000000000001,崭新,8.61475,12.39,-3.7752499999999998,-0.3047013720742534
G3SG1 | Hunter,Spectrum 2 Case,Mil-Spec,5.49,FN,YOUPIN,,False,Restricted,10.0,20.15,崭新,1.7127499999999998,5.49,-3.7772500000000004,-0.6880236794171221
MAC-10 | Classic Crate,CS20 Case,Mil-Spec,5.47,FN,BUFF,,False,Restricted,10.0,19.291999999999998,崭新,1.6398199999999998,5.47,-3.83018,-0.7002157221206582
MP7 | Urban Hazard,Operation Breakout Weapon Case,Mil-Spec,5.8,FN,YOUPIN,,False,Restricted,10.0,22.926666666666666,崭新,1.9487666666666665,5.8,-3.851233333333333,-0.6640057471264368
Five-SeveN | Scrawl,Dreams & Nightmares Case,Mil-Spec,5.2,FN,BUFF,,False,Restricted,10.0,15.565999999999999,崭新,1.32311,5.2,-3.8768900000000004,-0.7455557692307693
MP7 | Cirrus,Glove Case,Mil-Spec,11.5,FN,BUFF,,False,Restricted,10.0,88.03399999999999,崭新,7.482889999999999,11.5,-4.017110000000001,-0.3493139130434783
UMP-45 | Labyrinth,Operation Breakout Weapon Case,Mil-Spec,5.98,FN,YOUPIN,,False,Restricted,10.0,22.926666666666666,崭新,1.9487666666666665,5.98,-4.031233333333334,-0.6741192865105908
Glock-18 | Umbral Rabbit,Revolution Case,Restricted,13.46,FN,C5,,False,Classified,10.0,110.16666666666667,崭新,9.364166666666666,13.46,-4.095833333333335,-0.30429668152550776
Nova | Ranger,Falchion Case,Mil-Spec,7.98,FN,C5,,False,Restricted,10.0,45.314,崭新,3.85169,7.98,-4.128310000000001,-0.5173320802005014
Sawed-Off | Yorick,Revolver Case,Mil-Spec,9.8,FN,C5,,False,Restricted,10.0,66.14999999999999,崭新,5.622749999999999,9.8,-4.177250000000002,-0.42625000000000013
MAC-10 | Whitefish,Prisma Case,Mil-Spec,7.96,FN,BUFF,,False,Restricted,10.0,43.98199999999999,崭新,3.7384699999999995,7.96,-4.2215300000000004,-0.5303429648241207
M4A4 | Poly Mag,Recoil Case,Mil-Spec,5.68,FN,BUFF,,False,Restricted,10.0,16.578,崭新,1.4091299999999998,5.68,-4.27087,-0.7519137323943663
USP-S | Ticket to Hell,Dreams & Nightmares Case,Restricted,14.85,FN,YOUPIN,,False,Classified,10.0,124.12666666666667,崭新,10.550766666666666,14.85,-4.2992333333333335,-0.28951066217732885
P250 | Inferno,CS20 Case,Restricted,17.9,FN,BUFF,,False,Classified,10.0,159.33333333333334,崭新,13.543333333333333,17.9,-4.356666666666666,-0.243389199255121
XM1014 | Scumbria,Shadow Case,Mil-Spec,9.88,FN,BUFF,,False,Restricted,10.0,64.44749999999999,崭新,5.478037499999999,9.88,-4.4019625000000016,-0.44554276315789487
M4A1-S | Night Terror,Dreams & Nightmares Case,Restricted,15.0,FN,YOUPIN,,False,Classified,10.0,124.12666666666667,崭新,10.550766666666666,15.0,-4.449233333333334,-0.2966155555555556
AUG | Triqua,Spectrum 2 Case,Mil-Spec,6.28,FN,BUFF,,False,Restricted,10.0,20.15,崭新,1.7127499999999998,6.28,-4.5672500000000005,-0.7272691082802548
Glock-18 | Oxide Blaze,Danger Zone Case,Mil-Spec,6.14,FN,C5,,False,Restricted,10.0,17.868000000000002,崭新,1.51878,6.14,-4.621219999999999,-0.7526416938110748
MP5-SD | Gauss,Prisma Case,Restricted,22.83,FN,YOUPIN,,False,Classified,10.0,213.84,崭新,18.1764,22.83,-4.653599999999997,-0.2038370565045991
MP7 | Mischief,Prisma Case,Mil-Spec,8.5,MW,BUFF,,False,Restricted,10.0,43.98199999999999,略磨,3.7384699999999995,8.5,-4.7615300000000005,-0.56018
MAC-10 | Carnivore,Gamma Case,Mil-Spec,7.83,FN,YOUPIN,,False,Restricted,10.0,33.04,崭新,2.8084,7.83,-5.0216,-0.6413282247765006
USP-S | Flashback,Danger Zone Case,Restricted,13.96,FN,BUFF,,False,Classified,10.0,104.87666666666667,崭新,8.914516666666668,13.96,-5.045483333333333,-0.3614243075453677
M249 | Deep Relief,Operation Broken Fang Case,Mil-Spec,16.45,FN,BUFF,,False,Restricted,10.0,133.756,崭新,11.36926,16.45,-5.080739999999999,-0.30885957446808504
FAMAS | Decommissioned,CS20 Case,Mil-Spec,6.82,FN,YOUPIN,,False,Restricted,10.0,19.291999999999998,崭新,1.6398199999999998,6.82,-5.18018,-0.7595571847507331
M249 | Aztec,CS20 Case,Restricted,18.88,FN,YOUPIN,,False,Classified,10.0,159.33333333333334,崭新,13.543333333333333,18.88,-5.336666666666666,-0.28266242937853103
SCAR-20 | Torn,Shattered Web Case,Mil-Spec,11.59,FN,BUFF,,False,Restricted,10.0,71.0,崭新,6.035,11.59,-5.555,-0.4792924935289042
P90 | Elite Build,Falchion Case,Mil-Spec,9.48,FN,BUFF,,False,Restricted,10.0,45.314,崭新,3.85169,9.48,-5.628310000000001,-0.5937035864978903
P90 | Traction,Horizon Case,Mil-Spec,8.79,FN,BUFF,,False,Restricted,10.0,35.39399999999999,崭新,3.008489999999999,8.79,-5.78151,-0.6577372013651878
P250 | Valence,Chroma 2 Case,Mil-Spec,8.49,FN,YOUPIN,,False,Restricted,10.0,26.5675,崭新,2.2582375,8.49,-6.2317625,-0.7340120730270907
Five-SeveN | Violent Daimyo,Gamma Case,Mil-Spec,9.11,FN,YOUPIN,,False,Restricted,10.0,33.04,崭新,2.8084,9.11,-6.3016,-0.6917233809001098
Tec-9 | Sandstorm,Operation Phoenix Weapon Case,Mil-Spec,14.8,MW,BUFF,,False,Restricted,10.0,98.0,略磨,8.33,14.8,-6.470000000000001,-0.4371621621621622
Galil AR | Signal,Danger Zone Case,Restricted,15.5,FN,BUFF,,False,Classified,10.0,104.87666666666667,崭新,8.914516666666668,15.5,-6.5854833333333325,-0.42486989247311824
SCAR-20 | Enforcer,Prisma 2 Case,Restricted,23.0,FN,YOUPIN,,False,Classified,10.0,192.8166666666667,崭新,16.38941666666667,23.0,-6.610583333333331,-0.28741666666666654
SSG 08 | Fever Dream,Prisma 2 Case,Restricted,23.0,FN,BUFF,,False,Classified,10.0,192.8166666666667,崭新,16.38941666666667,23.0,-6.610583333333331,-0.28741666666666654
UMP-45 | Corporal,Operation Phoenix Weapon Case,Mil-Spec,15.0,FN,BUFF,,False,Restricted,10.0,98.0,崭新,8.33,15.0,-6.67,-0.44466666666666665
G3SG1 | Scavenger,Danger Zone Case,Restricted,15.8,FN,BUFF,,False,Classified,10.0,104.87666666666667,崭新,8.914516666666668,15.8,-6.885483333333333,-0.4357900843881856
Tec-9 | Cracked Opal,Spectrum 2 Case,Mil-Spec,8.6,FN,YOUPIN,,False,Restricted,10.0,20.15,崭新,1.7127499999999998,8.6,-6.88725,-0.800843023255814
Tec-9 | Snek-9,Horizon Case,Mil-Spec,9.9,FN,BUFF,,False,Restricted,10.0,35.39399999999999,崭新,3.008489999999999,9.9,-6.891510000000001,-0.6961121212121213
MP7 | Nemesis,Falchion Case,Classified,135.0,FN,YOUPIN,,False,Covert,10.0,1506.68,崭新,128.0678,135.0,-6.932199999999995,-0.05134962962962959
MP5-SD | Acid Wash,Shattered Web Case,Mil-Spec,13.0,FN,BUFF,,False,Restricted,10.0,71.0,崭新,6.035,13.0,-6.965,-0.5357692307692308
P250 | Nevermore,Danger Zone Case,Restricted,16.08,FN,BUFF,,False,Classified,10.0,104.87666666666667,崭新,8.914516666666668,16.08,-7.165483333333331,-0.4456146351575455
SG 553 | Darkwing,Prisma 2 Case,Restricted,23.6,FN,BUFF,,False,Classified,10.0,192.8166666666667,崭新,16.38941666666667,23.6,-7.210583333333332,-0.3055331920903954
G3SG1 | High Seas,Horizon Case,Restricted,32.6,FN,BUFF,,False,Classified,10.0,298.3333333333333,崭新,25.35833333333333,32.6,-7.241666666666671,-0.22213701431492855
Nova | Ghost Camo,ESports 2013 Winter Case,Mil-Spec,19.32,FN,BUFF,,False,Restricted,10.0,136.69,崭新,11.618649999999999,19.32,-7.7013500000000015,-0.39862060041407876
Tec-9 | Bamboozle,Prisma Case,Restricted,25.89,FN,BUFF,,False,Classified,10.0,213.84,崭新,18.1764,25.89,-7.7136,-0.2979374275782155
USP-S | Torque,Falchion Case,Mil-Spec,12.0,FN,YOUPIN,,False,Restricted,10.0,45.314,崭新,3.85169,12.0,-8.14831,-0.6790258333333333
P2000 | Turf,Glove Case,Mil-Spec,15.7,FN,BUFF,,False,Restricted,10.0,88.03399999999999,崭新,7.482889999999999,15.7,-8.21711,-0.5233828025477707
P2000 | Ivory,Operation Breakout Weapon Case,Mil-Spec,10.17,FN,BUFF,,False,Restricted,10.0,22.926666666666666,崭新,1.9487666666666665,10.17,-8.221233333333334,-0.8083808587348411
MP5-SD | Condition Zero,Operation Broken Fang Case,Mil-Spec,19.7,FN,YOUPIN,,False,Restricted,10.0,133.756,崭新,11.36926,19.7,-8.330739999999999,-0.42288020304568524
Galil AR | Vandal,Operation Broken Fang Case,Mil-Spec,19.98,FN,BUFF,,False,Restricted,10.0,133.756,崭新,11.36926,19.98,-8.61074,-0.43096796796796794
Nova | Plume,Shattered Web Case,Mil-Spec,14.65,FN,BUFF,,False,Restricted,10.0,71.0,崭新,6.035,14.65,-8.615,-0.5880546075085324
G3SG1 | Black Sand,Shattered Web Case,Mil-Spec,14.89,FN,BUFF,,False,Restricted,10.0,71.0,崭新,6.035,14.89,-8.855,-0.5946944257891202
FAMAS | Neural Net,Falchion Case,Restricted,23.26,FN,YOUPIN,,False,Classified,10.0,167.63333333333333,崭新,14.248833333333332,23.26,-9.01116666666667,-0.3874104327887648
Glock-18 | Off World,Spectrum 2 Case,Mil-Spec,10.78,FN,BUFF,,False,Restricted,10.0,20.15,崭新,1.7127499999999998,10.78,-9.06725,-0.8411178107606679
Sawed-Off | Apocalypto,Prisma 2 Case,Restricted,25.8,FN,BUFF,,False,Classified,10.0,192.8166666666667,崭新,16.38941666666667,25.8,-9.410583333333332,-0.364751291989664
Negev | Power Loader,Revolver Case,Restricted,51.7,FN,C5,,False,Classified,10.0,497.4200000000001,崭新,42.28070000000001,51.7,-9.419299999999993,-0.18219148936170199
MP9 | Ruby Poison Dart,Falchion Case,Restricted,23.72,FN,YOUPIN,,False,Classified,10.0,167.63333333333333,崭新,14.248833333333332,23.72,-9.471166666666667,-0.39929033164699274
AWP | PAW,Horizon Case,Restricted,34.9,FN,BUFF,,False,Classified,10.0,298.3333333333333,崭新,25.35833333333333,34.9,-9.541666666666668,-0.27340019102196755
Nova | Toy Soldier,Horizon Case,Restricted,35.0,FN,YOUPIN,,False,Classified,10.0,298.3333333333333,崭新,25.35833333333333,35.0,-9.64166666666667,-0.27547619047619054
Nova | Gila,Glove Case,Restricted,63.63,FN,C5,,False,Classified,10.0,632.6666666666666,崭新,53.776666666666664,63.63,-9.853333333333339,-0.15485358059615492
MAC-10 | Malachite,Chroma Case,Restricted,51.2,FN,BUFF,,False,Classified,10.0,485.5,崭新,41.2675,51.2,-9.932500000000005,-0.1939941406250001
Nova | Hyper Beast,Operation Wildfire Case,Classified,328.5,FN,C5,,False,Covert,10.0,3747.0,崭新,318.495,328.5,-10.004999999999995,-0.030456621004566198
Glock-18 | Moonrise,Clutch Case,Restricted,21.63,FN,C5,,False,Classified,10.0,136.66,崭新,11.6161,21.63,-10.0139,-0.462963476652797
MAG-7 | Heat,Chroma 2 Case,Restricted,40.3,FN,YOUPIN,,False,Classified,10.0,355.16333333333336,崭新,30.188883333333337,40.3,-10.11111666666666,-0.25089619520264667
P250 | Steel Disruption,ESports 2013 Winter Case,Mil-Spec,21.8,FN,BUFF,,False,Restricted,10.0,136.69,崭新,11.618649999999999,21.8,-10.181350000000002,-0.4670344036697248
MP7 | Powercore,Horizon Case,Restricted,35.58,FN,BUFF,,False,Classified,10.0,298.3333333333333,崭新,25.35833333333333,35.58,-10.221666666666668,-0.28728686528011993
PP-Bizon | Water Sigil,ESports 2013 Winter Case,Mil-Spec,21.9,FN,BUFF,,False,Restricted,10.0,136.69,崭新,11.618649999999999,21.9,-10.28135,-0.4694680365296804
XM1014 | Heaven Guard,Huntsman Weapon Case,Restricted,95.9,FN,YOUPIN,,False,Classified,10.0,1006.5,崭新,85.5525,95.9,-10.34750000000001,-0.10789885297184577
R8 Revolver | Memento,Shattered Web Case,Mil-Spec,16.5,FN,YOUPIN,,False,Restricted,10.0,71.0,崭新,6.035,16.5,-10.465,-0.6342424242424243
Glock-18 | Wraiths,Shadow Case,Mil-Spec,16.21,FN,YOUPIN,,False,Restricted,10.0,64.44749999999999,崭新,5.478037499999999,16.21,-10.731962500000002,-0.66205814312153
MAG-7 | Hard Water,Operation Hydra Case,Mil-Spec,47.67,FN,YOUPIN,,False,Restricted,10.0,433.65600000000006,崭新,36.860760000000006,47.67,-10.809239999999996,-0.22675141598489607
Five-SeveN | Nightshade,ESports 2013 Winter Case,Mil-Spec,23.14,FN,C5,,False,Restricted,10.0,136.69,崭新,11.618649999999999,23.14,-11.521350000000002,-0.4978975799481418
Dual Berettas | Dualing Dragons,Shadow Case,Mil-Spec,17.0,FN,BUFF,,False,Restricted,10.0,64.44749999999999,崭新,5.478037499999999,17.0,-11.5219625,-0.6777625
CZ75-Auto | Hexane,ESports 2014 Summer Case,Mil-Spec,40.0,FN,YOUPIN,,False,Restricted,10.0,335.006,崭新,28.475509999999996,40.0,-11.524490000000004,-0.28811225000000007
UMP-45 | Metal Flowers,Operation Hydra Case,Mil-Spec,48.78,FN,BUFF,,False,Restricted,10.0,433.65600000000006,崭新,36.860760000000006,48.78,-11.919239999999995,-0.24434686346863457
G3SG1 | Azure Zebra,ESports 2013 Winter Case,Mil-Spec,23.9,FN,BUFF,,False,Restricted,10.0,136.69,崭新,11.618649999999999,23.9,-12.28135,-0.5138640167364017
MP5-SD | Agent,CS20 Case,Restricted,25.9,FN,BUFF,,False,Classified,10.0,159.33333333333334,崭新,13.543333333333333,25.9,-12.356666666666666,-0.47709137709137706
MP9 | Deadly Poison,Chroma Case,Mil-Spec,18.21,FN,YOUPIN,,False,Restricted,10.0,67.465,崭新,5.734525,18.21,-12.475475000000001,-0.6850892366831411
Tec-9 | Fubar,Danger Zone Case,Mil-Spec,14.0,MW,YOUPIN,,False,Restricted,10.0,17.868000000000002,略磨,1.51878,14.0,-12.48122,-0.8915157142857143
AWP | Mortis,Clutch Case,Classified,115.98,FN,BUFF,,False,Covert,10.0,1216.025,崭新,103.36212500000002,115.98,-12.617874999999984,-0.10879354198999813
Glock-18 | Steel Disruption,ESports 2014 Summer Case,Restricted,93.95,FN,BUFF,,False,Classified,10.0,954.0,崭新,81.09,93.95,-12.86,-0.13688131985098456
Five-SeveN | Kami,Winter Offensive Weapon Case,Mil-Spec,20.0,FN,C5,,False,Restricted,10.0,80.83999999999999,崭新,6.871399999999999,20.0,-13.128600000000002,-0.6564300000000001
CZ75-Auto | Eco,Horizon Case,Restricted,38.89,FN,YOUPIN,,False,Classified,10.0,298.3333333333333,崭新,25.35833333333333,38.89,-13.53166666666667,-0.3479472015085284
Desert Eagle | Blue Ply,Prisma 2 Case,Mil-Spec,16.16,FN,BUFF,,False,Restricted,10.0,29.020000000000003,崭新,2.4667000000000003,16.16,-13.6933,-0.8473576732673268
R8 Revolver | Banana Cannon,Revolution Case,Restricted,23.19,FN,YOUPIN,,False,Classified,10.0,110.16666666666667,崭新,9.364166666666666,23.19,-13.825833333333335,-0.5961980738824206
G3SG1 | Dream Glade,Dreams & Nightmares Case,Restricted,24.5,FN,BUFF,,False,Classified,10.0,124.12666666666667,崭新,10.550766666666666,24.5,-13.949233333333334,-0.569356462585034
Glock-18 | Warhawk,Horizon Case,Mil-Spec,17.19,FN,BUFF,,False,Restricted,10.0,35.39399999999999,崭新,3.008489999999999,17.19,-14.181510000000003,-0.8249860383944154
Dual Berettas | Flora Carnivora,Recoil Case,Restricted,23.2,FN,C5,,False,Classified,10.0,101.35000000000001,崭新,8.61475,23.2,-14.585249999999998,-0.6286745689655172
R8 Revolver | Crazy 8,Recoil Case,Restricted,23.3,FN,YOUPIN,,False,Classified,10.0,101.35000000000001,崭新,8.61475,23.3,-14.68525,-0.6302682403433476
MAC-10 | Aloha,Operation Hydra Case,Mil-Spec,51.9,FN,YOUPIN,,False,Restricted,10.0,433.65600000000006,崭新,36.860760000000006,51.9,-15.039239999999992,-0.2897734104046241
Glock-18 | Bunsen Burner,Falchion Case,Mil-Spec,18.9,FN,C5,,False,Restricted,10.0,45.314,崭新,3.85169,18.9,-15.048309999999999,-0.7962068783068783
G3SG1 | Stinger,Glove Case,Restricted,69.66,FN,C5,,False,Classified,10.0,632.6666666666666,崭新,53.776666666666664,69.66,-15.883333333333333,-0.22801224997607428
FAMAS | Macabre,Operation Hydra Case,Mil-Spec,52.88,FN,YOUPIN,,False,Restricted,10.0,433.65600000000006,崭新,36.860760000000006,52.88,-16.019239999999996,-0.3029357034795763
USP-S | Cyrex,Glove Case,Restricted,69.9,FN,BUFF,,False,Classified,10.0,632.6666666666666,崭新,53.776666666666664,69.9,-16.123333333333342,-0.23066285169289472
Glock-18 | Sacrifice,CS20 Case,Mil-Spec,18.1,FN,YOUPIN,,False,Restricted,10.0,19.291999999999998,崭新,1.6398199999999998,18.1,-16.46018,-0.9094022099447514
AUG | Stymphalian,Clutch Case,Classified,120.0,FN,BUFF,,False,Covert,10.0,1216.025,崭新,103.36212500000002,120.0,-16.63787499999998,-0.13864895833333316
Dual Berettas | Royal Consorts,Glove Case,Restricted,70.98,FN,BUFF,,False,Classified,10.0,632.6666666666666,崭新,53.776666666666664,70.98,-17.20333333333334,-0.24236874236874245
P250 | Visions,Recoil Case,Classified,79.55,FN,BUFF,,False,Covert,10.0,729.895,崭新,62.041075,79.55,-17.508924999999998,-0.2200996228786926
Galil AR | Firefight,Chroma 3 Case,Restricted,38.99,FN,YOUPIN,,False,Classified,10.0,252.56333333333336,崭新,21.467883333333337,38.99,-17.522116666666665,-0.44940027357442075
UMP-45 | Primal Saber,Chroma 3 Case,Classified,209.0,FN,YOUPIN,,False,Covert,10.0,2248.75,崭新,191.14375,209.0,-17.85624999999999,-0.08543660287081334
Galil AR | Kami,Huntsman Weapon Case,Mil-Spec,25.9,FN,C5,,False,Restricted,10.0,88.30333333333333,崭新,7.505783333333332,25.9,-18.394216666666665,-0.7102014157014157
PP-Bizon | Harvester,Gamma Case,Mil-Spec,21.38,FN,HALOSKINS,,False,Restricted,10.0,33.04,崭新,2.8084,21.38,-18.5716,-0.868643592142189
MAC-10 | Pipe Down,Danger Zone Case,Restricted,28.0,FN,YOUPIN,,False,Classified,10.0,104.87666666666667,崭新,8.914516666666668,28.0,-19.085483333333332,-0.6816244047619048
M4A1-S | Emphorosaur-S,Revolution Case,Restricted,28.79,FN,BUFF,,False,Classified,10.0,110.16666666666667,崭新,9.364166666666666,28.79,-19.425833333333333,-0.6747423874030335
Desert Eagle | Light Rail,Prisma Case,Restricted,38.0,FN,YOUPIN,,False,Classified,10.0,213.84,崭新,18.1764,38.0,-19.8236,-0.5216736842105263
M249 | Warbird,Shattered Web Case,Mil-Spec,26.0,FN,BUFF,,False,Restricted,10.0,71.0,崭新,6.035,26.0,-19.965,-0.7678846153846154
Galil AR | Blue Titanium,ESports 2013 Winter Case,Mil-Spec,33.74,FN,BUFF,,False,Restricted,10.0,136.69,崭新,11.618649999999999,33.74,-22.121350000000003,-0.655641671606402
Glock-18 | Ironwork,Glove Case,Mil-Spec,29.7,FN,YOUPIN,,False,Restricted,10.0,88.03399999999999,崭新,7.482889999999999,29.7,-22.217109999999998,-0.7480508417508417
SSG 08 | Abyss,Operation Breakout Weapon Case,Mil-Spec,25.56,FN,YOUPIN,,False,Restricted,10.0,22.926666666666666,崭新,1.9487666666666665,25.56,-23.61123333333333,-0.9237571726656233
Galil AR | Stone Cold,Shadow Case,Restricted,83.8,FN,BUFF,,False,Classified,10.0,707.7599999999999,崭新,60.15959999999999,83.8,-23.640400000000007,-0.28210501193317433
USP-S | Blood Tiger,ESports 2014 Summer Case,Mil-Spec,52.98,FN,C5,,False,Restricted,10.0,335.006,崭新,28.475509999999996,52.98,-24.50449,-0.4625234050585127
Nova | Rising Skull,Winter Offensive Weapon Case,Restricted,57.0,FN,BUFF,,False,Classified,10.0,376.6666666666667,崭新,32.016666666666666,57.0,-24.983333333333334,-0.4383040935672515
AWP | Capillary,Prisma 2 Case,Mil-Spec,27.8,FN,BUFF,,False,Restricted,10.0,29.020000000000003,崭新,2.4667000000000003,27.8,-25.3333,-0.9112697841726619
MP9 | Rose Iron,Winter Offensive Weapon Case,Restricted,59.9,FN,BUFF,,False,Classified,10.0,376.6666666666667,崭新,32.016666666666666,59.9,-27.883333333333333,-0.46549805230940455
Dual Berettas | Balance,Shattered Web Case,Mil-Spec,34.0,FN,BUFF,,False,Restricted,10.0,71.0,崭新,6.035,34.0,-27.965,-0.8225
Negev | Bratatat,ESports 2014 Summer Case,Mil-Spec,56.67,FN,BUFF,,False,Restricted,10.0,335.006,崭新,28.475509999999996,56.67,-28.194490000000005,-0.49752055761425806
M4A4 | Magnesium,Danger Zone Case,Mil-Spec,29.87,FN,BUFF,,False,Restricted,10.0,17.868000000000002,崭新,1.51878,29.87,-28.35122,-0.9491536658855039
MAG-7 | Justice,Prisma 2 Case,Classified,144.5,FN,BUFF,,False,Covert,10.0,1364.0,崭新,115.93999999999998,144.5,-28.560000000000016,-0.19764705882352954
P90 | Virus,ESports 2014 Summer Case,Restricted,110.0,FN,BUFF,,False,Classified,10.0,954.0,崭新,81.09,110.0,-28.909999999999997,-0.2628181818181818
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,111.0,FN,YOUPIN,,False,Classified,10.0,954.0,崭新,81.09,111.0,-29.909999999999997,-0.2694594594594594
Galil AR | Sandstorm,Winter Offensive Weapon Case,Mil-Spec,37.0,MW,BUFF,,False,Restricted,10.0,80.83999999999999,略磨,6.871399999999999,37.0,-30.128600000000002,-0.8142864864864865
P2000 | Acid Etched,Prisma 2 Case,Restricted,49.7,FN,BUFF,,False,Classified,10.0,192.8166666666667,崭新,16.38941666666667,49.7,-33.310583333333334,-0.6702330650570086
XM1014 | XOXO,Snakebite Case,Classified,158.98,FN,BUFF,,False,Covert,10.0,1476.5,崭新,125.50249999999998,158.98,-33.477500000000006,-0.21057680211347343
P90 | Nostalgia,CS20 Case,Classified,101.5,FN,BUFF,,False,Covert,10.0,791.25,崭新,67.25625,101.5,-34.243750000000006,-0.33737684729064044
R8 Revolver | Crimson Web,Revolver Case,Mil-Spec,39.95,FN,YOUPIN,,False,Restricted,10.0,66.14999999999999,崭新,5.622749999999999,39.95,-34.32725000000001,-0.8592553191489363
AWP | Duality,Revolution Case,Classified,105.35,FN,BUFF,,False,Covert,10.0,832.25,崭新,70.74125000000001,105.35,-34.608749999999986,-0.3285121025154247
Sawed-Off | Devourer,Horizon Case,Classified,172.5,FN,YOUPIN,,False,Covert,10.0,1621.75,崭新,137.84875,172.5,-34.651250000000005,-0.20087681159420293
AUG | Death by Puppy,CS20 Case,Classified,103.0,FN,YOUPIN,,False,Covert,10.0,791.25,崭新,67.25625,103.0,-35.743750000000006,-0.34702669902912625
P250 | Iron Clad,Gamma Case,Mil-Spec,38.68,FN,STEAM,,False,Restricted,10.0,33.04,崭新,2.8084,38.68,-35.8716,-0.9273940020682524
FAMAS | Eye of Athena,Horizon Case,Classified,174.5,FN,YOUPIN,,False,Covert,10.0,1621.75,崭新,137.84875,174.5,-36.651250000000005,-0.21003581661891121
