name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
Tec-9 | Re-Entry,Chroma 3 Case,Restricted,8.7,MW,BUFF,,False,Classified,10.0,82.67666666666666,破损,8.267666666666667,8.7,-0.43233333333333235,-0.04969348659003821
Glock-18 | Off World,Spectrum 2 Case,Mil-Spec,1.55,BS,C5,,False,Restricted,10.0,11.1,破损,1.1099999999999999,1.55,-0.44000000000000017,-0.2838709677419356
XM1014 | Black Tie,Chroma 3 Case,Restricted,8.4,WW,YOUPIN,,False,Classified,10.0,79.57333333333334,战痕,7.957333333333334,8.4,-0.44266666666666676,-0.05269841269841271
SCAR-20 | Blueprint,Spectrum Case,Mil-Spec,1.75,BS,C5,,False,Restricted,10.0,13.0,战痕,1.3,1.75,-0.44999999999999996,-0.2571428571428571
Sawed-Off | Zander,Spectrum Case,Mil-Spec,1.74,WW,C5,,False,Restricted,10.0,12.8,战痕,1.28,1.74,-0.45999999999999996,-0.264367816091954
Desert Eagle | Directive,Gamma 2 Case,Restricted,7.94,FT,YOUPIN,,False,Classified,10.0,74.74000000000001,战痕,7.474000000000001,7.94,-0.4659999999999993,-0.05869017632241805
Five-SeveN | Capillary,Spectrum Case,Mil-Spec,1.77,BS,YOUPIN,,False,Restricted,10.0,13.0,战痕,1.3,1.77,-0.47,-0.2655367231638418
Tec-9 | Bamboozle,Prisma Case,Restricted,4.35,FT,YOUPIN,,False,Classified,10.0,38.71666666666667,战痕,3.871666666666667,4.35,-0.4783333333333326,-0.10996168582375464
Tec-9 | Cracked Opal,Spectrum 2 Case,Mil-Spec,1.61,FT,BUFF,,False,Restricted,10.0,10.93,战痕,1.093,1.61,-0.5170000000000001,-0.3211180124223603
P2000 | Ivory,Operation Breakout Weapon Case,Mil-Spec,2.01,FT,YOUPIN,,False,Restricted,10.0,14.715,破损,1.4715,2.01,-0.5384999999999998,-0.26791044776119394
Negev | Desert-Strike,Operation Breakout Weapon Case,Mil-Spec,2.01,FT,YOUPIN,,False,Restricted,10.0,14.705,破损,1.4705,2.01,-0.5394999999999999,-0.2684079601990049
SCAR-20 | Fragments,Revolution Case,Mil-Spec,1.14,MW,YOUPIN,,False,Restricted,10.0,5.803333333333334,战痕,0.5803333333333334,1.14,-0.5596666666666665,-0.49093567251461984
Tec-9 | Snek-9,Horizon Case,Mil-Spec,1.47,WW,YOUPIN,,False,Restricted,10.0,9.1,战痕,0.9099999999999999,1.47,-0.56,-0.380952380952381
Sawed-Off | Morris,Spectrum 2 Case,Mil-Spec,1.79,MW,BUFF,,False,Restricted,10.0,12.283333333333333,战痕,1.2283333333333333,1.79,-0.5616666666666668,-0.31378026070763504
UMP-45 | Labyrinth,Operation Breakout Weapon Case,Mil-Spec,2.06,MW,YOUPIN,,False,Restricted,10.0,14.825,久经,1.4825,2.06,-0.5775000000000001,-0.28033980582524276
SSG 08 | Necropos,Operation Wildfire Case,Mil-Spec,2.83,WW,BUFF,,False,Restricted,10.0,22.463333333333335,战痕,2.2463333333333333,2.83,-0.5836666666666668,-0.20624263839811546
MAG-7 | SWAG-7,Clutch Case,Restricted,3.3,BS,BUFF,,False,Classified,10.0,27.153333333333332,战痕,2.715333333333333,3.3,-0.5846666666666667,-0.17717171717171717
UMP-45 | Arctic Wolf,Clutch Case,Restricted,3.3,BS,YOUPIN,,False,Classified,10.0,27.153333333333332,战痕,2.715333333333333,3.3,-0.5846666666666667,-0.17717171717171717
Negev | Desert-Strike,Operation Breakout Weapon Case,Mil-Spec,2.08,MW,BUFF,,False,Restricted,10.0,14.95,破损,1.4949999999999999,2.08,-0.5850000000000002,-0.28125000000000006
M4A4 | Royal Paladin,Revolver Case,Covert,558.0,WW,C5,,False,Gold,5.0,2787.0,战痕,557.4,558.0,-0.6000000000000227,-0.0010752688172043418
MP9 | Dart,Operation Vanguard Weapon Case,Mil-Spec,3.48,FT,BUFF,,False,Restricted,10.0,28.785,久经,2.8785,3.48,-0.6015000000000001,-0.17284482758620695
MP5-SD | Agent,CS20 Case,Restricted,4.86,WW,BUFF,,False,Classified,10.0,42.57666666666667,战痕,4.257666666666667,4.86,-0.6023333333333332,-0.12393689986282574
G3SG1 | Hunter,Spectrum 2 Case,Mil-Spec,1.7,FT,BUFF,,False,Restricted,10.0,10.93,战痕,1.093,1.7,-0.607,-0.35705882352941176
Five-SeveN | Scumbria,Gamma 2 Case,Mil-Spec,1.35,BS,BUFF,,False,Restricted,10.0,7.406000000000001,战痕,0.7406,1.35,-0.6094,-0.4514074074074074
SCAR-20 | Bloodsport,Gamma Case,Classified,77.0,MW,YOUPIN,,False,Covert,10.0,763.895,破损,76.3895,77.0,-0.6105000000000018,-0.007928571428571451
Tec-9 | Cracked Opal,Spectrum 2 Case,Mil-Spec,1.84,MW,BUFF,,False,Restricted,10.0,12.283333333333333,战痕,1.2283333333333333,1.84,-0.6116666666666668,-0.3324275362318841
Five-SeveN | Monkey Business,Chroma 2 Case,Classified,84.28,FT,C5,,False,Covert,10.0,836.595,战痕,83.65950000000001,84.28,-0.6204999999999927,-0.007362363550071105
MP5-SD | Liquidation,Revolution Case,Mil-Spec,1.35,MW,BUFF,,False,Restricted,10.0,6.996666666666666,战痕,0.6996666666666667,1.35,-0.6503333333333334,-0.48172839506172843
P250 | Re.built,Revolution Case,Mil-Spec,1.35,MW,YOUPIN,,False,Restricted,10.0,6.996666666666666,战痕,0.6996666666666667,1.35,-0.6503333333333334,-0.48172839506172843
SG 553 | Cyberforce,Revolution Case,Mil-Spec,1.35,MW,YOUPIN,,False,Restricted,10.0,6.996666666666666,战痕,0.6996666666666667,1.35,-0.6503333333333334,-0.48172839506172843
CZ75-Auto | Imprint,Gamma 2 Case,Mil-Spec,1.93,MW,YOUPIN,,False,Restricted,10.0,12.77,破损,1.277,1.93,-0.653,-0.33834196891191715
SSG 08 | Necropos,Operation Wildfire Case,Mil-Spec,2.81,BS,BUFF,,False,Restricted,10.0,21.493333333333336,战痕,2.1493333333333338,2.81,-0.6606666666666663,-0.23511269276393817
Five-SeveN | Scumbria,Gamma 2 Case,Mil-Spec,1.4,WW,BUFF,,False,Restricted,10.0,7.331999999999999,战痕,0.7331999999999999,1.4,-0.6668000000000001,-0.47628571428571437
Dual Berettas | Shred,Horizon Case,Mil-Spec,1.6,BS,BUFF,,False,Restricted,10.0,9.21,战痕,0.921,1.6,-0.679,-0.424375
MAG-7 | SWAG-7,Clutch Case,Restricted,3.4,WW,YOUPIN,,False,Classified,10.0,27.166666666666668,战痕,2.716666666666667,3.4,-0.6833333333333331,-0.2009803921568627
P90 | Off World,Prisma Case,Mil-Spec,1.66,BS,BUFF,,False,Restricted,10.0,9.761999999999999,战痕,0.9761999999999998,1.66,-0.6838000000000001,-0.41192771084337354
SCAR-20 | Jungle Slipstream,Spectrum 2 Case,Mil-Spec,1.8,FT,YOUPIN,,False,Restricted,10.0,11.1,破损,1.1099999999999999,1.8,-0.6900000000000002,-0.3833333333333334
MAG-7 | Firestarter,Operation Vanguard Weapon Case,Mil-Spec,3.57,FT,BUFF,,False,Restricted,10.0,28.785,久经,2.8785,3.57,-0.6915,-0.19369747899159664
G3SG1 | Hunter,Spectrum 2 Case,Mil-Spec,1.92,MW,YOUPIN,,False,Restricted,10.0,12.283333333333333,战痕,1.2283333333333333,1.92,-0.6916666666666667,-0.3602430555555556
M249 | Nebula Crusader,Shadow Case,Restricted,9.76,FT,BUFF,,False,Classified,10.0,90.67,破损,9.067,9.76,-0.6929999999999996,-0.0710040983606557
SCAR-20 | Blueprint,Spectrum Case,Mil-Spec,2.94,MW,C5,,False,Restricted,10.0,22.4,战痕,2.2399999999999998,2.94,-0.7000000000000002,-0.23809523809523817
P250 | Verdigris,Prisma Case,Mil-Spec,1.66,FT,BUFF,,False,Restricted,10.0,9.527999999999999,久经,0.9527999999999999,1.66,-0.7072,-0.42602409638554223
Tec-9 | Rebel,Revolution Case,Mil-Spec,1.41,MW,YOUPIN,,False,Restricted,10.0,6.996666666666666,战痕,0.6996666666666667,1.41,-0.7103333333333333,-0.5037825059101655
PP-Bizon | Jungle Slipstream,Spectrum Case,Mil-Spec,2.5,FT,YOUPIN,,False,Restricted,10.0,17.89,破损,1.7890000000000001,2.5,-0.7109999999999999,-0.28439999999999993
UMP-45 | Plastique,CS20 Case,Restricted,4.94,WW,BUFF,,False,Classified,10.0,42.28333333333334,久经,4.2283333333333335,4.94,-0.7116666666666669,-0.14406207827260462
Five-SeveN | Scumbria,Gamma 2 Case,Mil-Spec,1.99,MW,BUFF,,False,Restricted,10.0,12.77,战痕,1.277,1.99,-0.7130000000000001,-0.3582914572864322
UMP-45 | Primal Saber,Chroma 3 Case,Classified,82.69,FT,BUFF,,False,Covert,10.0,819.75,战痕,81.975,82.69,-0.7150000000000034,-0.008646752932640021
MP9 | Capillary,Horizon Case,Mil-Spec,1.64,BS,C5,,False,Restricted,10.0,9.21,战痕,0.921,1.64,-0.7189999999999999,-0.4384146341463414
MP9 | Featherweight,Revolution Case,Mil-Spec,1.42,MW,YOUPIN,,False,Restricted,10.0,6.996666666666666,破损,0.6996666666666667,1.42,-0.7203333333333333,-0.5072769953051643
AUG | Triqua,Spectrum 2 Case,Mil-Spec,1.95,MW,BUFF,,False,Restricted,10.0,12.283333333333333,战痕,1.2283333333333333,1.95,-0.7216666666666667,-0.3700854700854701
Sawed-Off | Origami,Chroma 2 Case,Mil-Spec,1.77,WW,BUFF,,False,Restricted,10.0,10.4725,战痕,1.04725,1.77,-0.72275,-0.4083333333333333
Five-SeveN | Capillary,Spectrum Case,Mil-Spec,5.92,FN,BUFF,,False,Restricted,10.0,51.95,战痕,5.195,5.92,-0.7249999999999996,-0.12246621621621616
SCAR-20 | Jungle Slipstream,Spectrum 2 Case,Mil-Spec,1.82,MW,C5,,False,Restricted,10.0,10.93,破损,1.093,1.82,-0.7270000000000001,-0.3994505494505495
P90 | Off World,Prisma Case,Mil-Spec,1.69,FT,BUFF,,False,Restricted,10.0,9.527999999999999,战痕,0.9527999999999999,1.69,-0.7372000000000001,-0.43621301775147936
AUG | Amber Slipstream,Horizon Case,Mil-Spec,1.67,WW,BUFF,,False,Restricted,10.0,9.21,破损,0.921,1.67,-0.7489999999999999,-0.448502994011976
MAG-7 | SWAG-7,Clutch Case,Restricted,3.5,FT,BUFF,,False,Classified,10.0,27.49,战痕,2.7489999999999997,3.5,-0.7510000000000003,-0.21457142857142866
MAG-7 | Insomnia,Revolution Case,Mil-Spec,1.46,MW,BUFF,,False,Restricted,10.0,6.996666666666666,战痕,0.6996666666666667,1.46,-0.7603333333333333,-0.5207762557077625
UMP-45 | Arctic Wolf,Clutch Case,Restricted,3.48,FT,BUFF,,False,Classified,10.0,27.166666666666668,战痕,2.716666666666667,3.48,-0.7633333333333332,-0.21934865900383138
R8 Revolver | Survivalist,Horizon Case,Mil-Spec,1.69,BS,BUFF,,False,Restricted,10.0,9.21,战痕,0.921,1.69,-0.7689999999999999,-0.4550295857988165
MAG-7 | Petroglyph,Gamma 2 Case,Restricted,7.99,WW,BUFF,,False,Classified,10.0,72.17500000000001,久经,7.217500000000001,7.99,-0.7724999999999991,-0.09668335419274081
SCAR-20 | Blueprint,Spectrum Case,Mil-Spec,2.07,WW,BUFF,,False,Restricted,10.0,12.8,战痕,1.28,2.07,-0.7899999999999998,-0.3816425120772946
Five-SeveN | Capillary,Spectrum Case,Mil-Spec,2.08,WW,BUFF,,False,Restricted,10.0,12.8,战痕,1.28,2.08,-0.8,-0.38461538461538464
MP9 | Dart,Operation Vanguard Weapon Case,Mil-Spec,3.68,WW,BUFF,,False,Restricted,10.0,28.785,久经,2.8785,3.68,-0.8015000000000003,-0.21779891304347834
MAC-10 | Oceanic,Spectrum 2 Case,Mil-Spec,1.99,MW,YOUPIN,,False,Restricted,10.0,11.590000000000002,战痕,1.1590000000000003,1.99,-0.8309999999999997,-0.41758793969849234
P250 | Ripple,Spectrum Case,Mil-Spec,2.14,BS,BUFF,,False,Restricted,10.0,13.0,战痕,1.3,2.14,-0.8400000000000001,-0.3925233644859813
AUG | Amber Slipstream,Horizon Case,Mil-Spec,1.77,BS,BUFF,,False,Restricted,10.0,9.21,破损,0.921,1.77,-0.849,-0.47966101694915253
R8 Revolver | Survivalist,Horizon Case,Mil-Spec,2.0,MW,BUFF,,False,Restricted,10.0,11.476666666666667,战痕,1.1476666666666666,2.0,-0.8523333333333334,-0.4261666666666667
P90 | Off World,Prisma Case,Mil-Spec,1.77,WW,BUFF,,False,Restricted,10.0,9.173999999999998,战痕,0.9173999999999998,1.77,-0.8526000000000002,-0.4816949152542374
Sawed-Off | Morris,Spectrum 2 Case,Mil-Spec,1.95,FT,YOUPIN,,False,Restricted,10.0,10.93,战痕,1.093,1.95,-0.857,-0.43948717948717947
P250 | Wingshot,Shadow Case,Restricted,9.61,BS,BUFF,,False,Classified,10.0,87.46999999999998,战痕,8.746999999999998,9.61,-0.8630000000000013,-0.08980228928199806
P90 | Traction,Horizon Case,Mil-Spec,1.79,BS,BUFF,,False,Restricted,10.0,9.21,战痕,0.921,1.79,-0.869,-0.4854748603351955
CZ75-Auto | Imprint,Gamma 2 Case,Mil-Spec,1.63,WW,YOUPIN,,False,Restricted,10.0,7.331999999999999,破损,0.7331999999999999,1.63,-0.8968,-0.5501840490797547
Glock-18 | Off World,Spectrum 2 Case,Mil-Spec,2.0,FT,BUFF,,False,Restricted,10.0,10.93,破损,1.093,2.0,-0.907,-0.4535
Sawed-Off | Origami,Chroma 2 Case,Mil-Spec,2.01,MW,BUFF,,False,Restricted,10.0,11.0075,战痕,1.1007500000000001,2.01,-0.9092499999999997,-0.45236318407960185
P90 | Shapewood,Revolver Case,Classified,59.29,WW,YOUPIN,,False,Covert,10.0,583.75,战痕,58.375,59.29,-0.9149999999999991,-0.01543261932872321
P2000 | Ivory,Operation Breakout Weapon Case,Mil-Spec,2.8,MW,YOUPIN,,False,Restricted,10.0,18.635,破损,1.8635000000000002,2.8,-0.9364999999999997,-0.3344642857142856
Five-SeveN | Scumbria,Gamma 2 Case,Mil-Spec,1.7,FT,BUFF,,False,Restricted,10.0,7.462000000000001,战痕,0.7462000000000001,1.7,-0.9537999999999999,-0.5610588235294117
UMP-45 | Primal Saber,Chroma 3 Case,Classified,84.9,MW,BUFF,,False,Covert,10.0,839.425,战痕,83.9425,84.9,-0.9575000000000102,-0.011277974087161486
G3SG1 | Ventilator,Gamma 2 Case,Mil-Spec,1.74,MW,BUFF,,False,Restricted,10.0,7.824000000000001,破损,0.7824000000000001,1.74,-0.9575999999999999,-0.5503448275862068
P250 | Ripple,Spectrum Case,Mil-Spec,2.75,FT,YOUPIN,,False,Restricted,10.0,17.89,战痕,1.7890000000000001,2.75,-0.9609999999999999,-0.3494545454545454
Dual Berettas | Shred,Horizon Case,Mil-Spec,1.89,WW,BUFF,,False,Restricted,10.0,9.21,战痕,0.921,1.89,-0.9689999999999999,-0.5126984126984127
P90 | Traction,Horizon Case,Mil-Spec,1.88,WW,BUFF,,False,Restricted,10.0,9.1,战痕,0.9099999999999999,1.88,-0.97,-0.5159574468085106
AUG | Triqua,Spectrum 2 Case,Mil-Spec,2.09,FT,BUFF,,False,Restricted,10.0,10.93,战痕,1.093,2.09,-0.9969999999999999,-0.4770334928229665
MP7 | Urban Hazard,Operation Breakout Weapon Case,Mil-Spec,2.47,FT,BUFF,,False,Restricted,10.0,14.705,久经,1.4705,2.47,-0.9995000000000003,-0.40465587044534423
MAC-10 | Oceanic,Spectrum 2 Case,Mil-Spec,2.1,FT,BUFF,,False,Restricted,10.0,10.993333333333332,战痕,1.0993333333333333,2.1,-1.0006666666666668,-0.47650793650793655
MAG-7 | Petroglyph,Gamma 2 Case,Restricted,8.48,MW,BUFF,,False,Classified,10.0,74.74000000000001,久经,7.474000000000001,8.48,-1.0059999999999993,-0.11863207547169803
SSG 08 | Abyss,Operation Breakout Weapon Case,Mil-Spec,2.48,FT,YOUPIN,,False,Restricted,10.0,14.715,战痕,1.4715,2.48,-1.0085,-0.4066532258064516
P250 | Verdigris,Prisma Case,Mil-Spec,1.99,BS,BUFF,,False,Restricted,10.0,9.761999999999999,久经,0.9761999999999998,1.99,-1.0138000000000003,-0.5094472361809047
MAC-10 | Oceanic,Spectrum 2 Case,Mil-Spec,2.2,WW,BUFF,,False,Restricted,10.0,11.633333333333333,战痕,1.1633333333333333,2.2,-1.0366666666666668,-0.47121212121212125
Nova | Ranger,Falchion Case,Mil-Spec,2.59,BS,BUFF,,False,Restricted,10.0,15.503333333333332,战痕,1.5503333333333331,2.59,-1.0396666666666667,-0.4014157014157015
G3SG1 | The Executioner,Revolver Case,Classified,59.42,WW,C5,,False,Covert,10.0,583.75,战痕,58.375,59.42,-1.0450000000000017,-0.017586671154493465
PP-Bizon | Osiris,Operation Breakout Weapon Case,Restricted,14.5,FT,BUFF,,False,Classified,10.0,134.5,久经,13.45,14.5,-1.0500000000000007,-0.07241379310344832
MP7 | Akoben,Spectrum Case,Mil-Spec,2.35,FT,BUFF,,False,Restricted,10.0,12.8,久经,1.28,2.35,-1.07,-0.4553191489361702
P250 | Verdigris,Prisma Case,Mil-Spec,2.18,MW,BUFF,,False,Restricted,10.0,11.054,久经,1.1054,2.18,-1.0746000000000002,-0.4929357798165138
Sawed-Off | Zander,Spectrum Case,Mil-Spec,2.37,FT,BUFF,,False,Restricted,10.0,12.8,战痕,1.28,2.37,-1.09,-0.459915611814346
SSG 08 | Necropos,Operation Wildfire Case,Mil-Spec,7.84,MW,BUFF,,False,Restricted,10.0,67.47,战痕,6.747,7.84,-1.093,-0.13941326530612244
Glock-18 | Vogue,Fracture Case,Classified,25.0,BS,BUFF,,False,Covert,10.0,239.0,战痕,23.9,25.0,-1.1000000000000014,-0.04400000000000006
P250 | Wingshot,Shadow Case,Restricted,10.01,WW,BUFF,,False,Classified,10.0,89.02333333333333,战痕,8.902333333333333,10.01,-1.1076666666666668,-0.11065601065601068
PP-Bizon | Jungle Slipstream,Spectrum Case,Mil-Spec,2.42,WW,BUFF,,False,Restricted,10.0,13.0,破损,1.3,2.42,-1.1199999999999999,-0.46280991735537186
MP7 | Akoben,Spectrum Case,Mil-Spec,2.41,WW,YOUPIN,,False,Restricted,10.0,12.8,久经,1.28,2.41,-1.1300000000000001,-0.46887966804979253
PP-Bizon | Jungle Slipstream,Spectrum Case,Mil-Spec,2.44,BS,BUFF,,False,Restricted,10.0,13.0,破损,1.3,2.44,-1.14,-0.4672131147540983
UMP-45 | Labyrinth,Operation Breakout Weapon Case,Mil-Spec,2.74,WW,BUFF,,False,Restricted,10.0,15.9875,久经,1.5987500000000001,2.74,-1.14125,-0.416514598540146
MAG-7 | Firestarter,Operation Vanguard Weapon Case,Mil-Spec,4.02,WW,BUFF,,False,Restricted,10.0,28.785,久经,2.8785,4.02,-1.1414999999999997,-0.28395522388059696
Nova | Koi,Operation Breakout Weapon Case,Restricted,14.6,MW,YOUPIN,,False,Classified,10.0,134.5,略磨,13.45,14.6,-1.1500000000000004,-0.07876712328767126
MP9 | Capillary,Horizon Case,Mil-Spec,2.1,FT,YOUPIN,,False,Restricted,10.0,9.223333333333334,战痕,0.9223333333333334,2.1,-1.1776666666666666,-0.5607936507936507
Five-SeveN | Capillary,Spectrum Case,Mil-Spec,2.46,FT,BUFF,,False,Restricted,10.0,12.8,战痕,1.28,2.46,-1.18,-0.4796747967479675
G3SG1 | Ventilator,Gamma 2 Case,Mil-Spec,1.91,FT,BUFF,,False,Restricted,10.0,7.25,破损,0.725,1.91,-1.185,-0.6204188481675393
CZ75-Auto | Imprint,Gamma 2 Case,Mil-Spec,1.94,BS,YOUPIN,,False,Restricted,10.0,7.406000000000001,破损,0.7406,1.94,-1.1993999999999998,-0.6182474226804123
P90 | Off World,Prisma Case,Mil-Spec,2.31,MW,BUFF,,False,Restricted,10.0,11.054,战痕,1.1054,2.31,-1.2046000000000001,-0.5214718614718615
MP7 | Urban Hazard,Operation Breakout Weapon Case,Mil-Spec,2.83,BS,BUFF,,False,Restricted,10.0,15.9875,久经,1.5987500000000001,2.83,-1.23125,-0.43507067137809186
AUG | Amber Slipstream,Horizon Case,Mil-Spec,2.16,MW,BUFF,,False,Restricted,10.0,9.243333333333334,破损,0.9243333333333335,2.16,-1.2356666666666667,-0.5720679012345679
Glock-18 | Warhawk,Horizon Case,Mil-Spec,2.16,BS,BUFF,,False,Restricted,10.0,9.21,战痕,0.921,2.16,-1.239,-0.5736111111111111
CZ75-Auto | Tigris,Operation Breakout Weapon Case,Restricted,14.7,BS,YOUPIN,,False,Classified,10.0,134.5,战痕,13.45,14.7,-1.25,-0.08503401360544217
CZ75-Auto | Tigris,Operation Breakout Weapon Case,Restricted,14.7,WW,BUFF,,False,Classified,10.0,134.5,战痕,13.45,14.7,-1.25,-0.08503401360544217
Dual Berettas | Shred,Horizon Case,Mil-Spec,2.18,FT,YOUPIN,,False,Restricted,10.0,9.21,战痕,0.921,2.18,-1.2590000000000001,-0.5775229357798165
PP-Bizon | Jungle Slipstream,Spectrum Case,Mil-Spec,2.55,MW,YOUPIN,,False,Restricted,10.0,12.8,破损,1.28,2.55,-1.2699999999999998,-0.49803921568627446
UMP-45 | Arctic Wolf,Clutch Case,Restricted,4.0,WW,BUFF,,False,Classified,10.0,27.166666666666668,战痕,2.716666666666667,4.0,-1.2833333333333332,-0.3208333333333333
R8 Revolver | Survivalist,Horizon Case,Mil-Spec,2.21,FT,C5,,False,Restricted,10.0,9.223333333333334,战痕,0.9223333333333334,2.21,-1.2876666666666665,-0.582654600301659
MP7 | Urban Hazard,Operation Breakout Weapon Case,Mil-Spec,2.78,WW,YOUPIN,,False,Restricted,10.0,14.855,久经,1.4855,2.78,-1.2944999999999998,-0.46564748201438844
P250 | Supernova,Operation Breakout Weapon Case,Restricted,14.76,FT,C5,,False,Classified,10.0,134.5,久经,13.45,14.76,-1.3100000000000005,-0.08875338753387538
MP9 | Capillary,Horizon Case,Mil-Spec,2.25,WW,C5,,False,Restricted,10.0,9.386666666666667,战痕,0.9386666666666666,2.25,-1.3113333333333332,-0.5828148148148148
P250 | Ripple,Spectrum Case,Mil-Spec,2.6,MW,YOUPIN,,False,Restricted,10.0,12.8,战痕,1.28,2.6,-1.32,-0.5076923076923077
P250 | Verdigris,Prisma Case,Mil-Spec,2.25,WW,BUFF,,False,Restricted,10.0,9.173999999999998,久经,0.9173999999999998,2.25,-1.3326000000000002,-0.5922666666666667
PP-Bizon | Photic Zone,Operation Wildfire Case,Mil-Spec,8.08,MW,BUFF,,False,Restricted,10.0,67.47,战痕,6.747,8.08,-1.3330000000000002,-0.16497524752475248
Glock-18 | Warhawk,Horizon Case,Mil-Spec,2.25,WW,YOUPIN,,False,Restricted,10.0,9.1,战痕,0.9099999999999999,2.25,-1.34,-0.5955555555555556
Galil AR | Eco,Chroma 2 Case,Classified,85.0,FT,BUFF,,False,Covert,10.0,836.595,战痕,83.65950000000001,85.0,-1.3404999999999916,-0.01577058823529402
SG 553 | Tiger Moth,Revolver Case,Restricted,8.6,WW,BUFF,,False,Classified,10.0,72.46,破损,7.2459999999999996,8.6,-1.354,-0.1574418604651163
Tec-9 | Snek-9,Horizon Case,Mil-Spec,2.9,MW,BUFF,,False,Restricted,10.0,15.326666666666668,战痕,1.5326666666666668,2.9,-1.367333333333333,-0.47149425287356317
MP7 | Akoben,Spectrum Case,Mil-Spec,2.67,BS,C5,,False,Restricted,10.0,13.0,久经,1.3,2.67,-1.3699999999999999,-0.5131086142322097
Desert Eagle | Oxide Blaze,Spectrum Case,Mil-Spec,3.18,FT,BUFF,,False,Restricted,10.0,17.89,久经,1.7890000000000001,3.18,-1.391,-0.4374213836477987
Glock-18 | Off World,Spectrum 2 Case,Mil-Spec,2.62,MW,BUFF,,False,Restricted,10.0,12.283333333333333,破损,1.2283333333333333,2.62,-1.3916666666666668,-0.5311704834605598
Sawed-Off | Highwayman,Operation Vanguard Weapon Case,Restricted,13.79,MW,BUFF,,False,Classified,10.0,123.96666666666665,久经,12.396666666666665,13.79,-1.3933333333333344,-0.10103940053178641
M4A4 | Tooth Fairy,Fracture Case,Classified,26.45,FT,BUFF,,False,Covert,10.0,250.45,战痕,25.044999999999998,26.45,-1.4050000000000011,-0.05311909262759929
Nova | Koi,Operation Breakout Weapon Case,Restricted,14.86,FT,BUFF,,False,Classified,10.0,134.5,略磨,13.45,14.86,-1.4100000000000001,-0.09488559892328399
P2000 | Imperial Dragon,Gamma Case,Classified,75.46,WW,BUFF,,False,Covert,10.0,740.25,战痕,74.025,75.46,-1.434999999999988,-0.019016697588126002
